HGNC ID	Status	Approved symbol	Alias symbol	Previous symbol
HGNC:119	Approved	ACOX1	PALMCOX	
HGNC:120	Approved	ACOX2	BRCACOX	
HGNC:120	Approved	ACOX2	BRCOX	
HGNC:120	Approved	ACOX2	THCCox	
HGNC:121	Approved	ACOX3		
HGNC:25621	Approved	ACOXL	FLJ11042	
HGNC:41112	Approved	ACOXL-AS1		
HGNC:122	Approved	ACP1	HAAP	
HGNC:122	Approved	ACP1	LMW-PTP	
HGNC:122	Approved	ACP1	LMWPTP	
HGNC:123	Approved	ACP2	LAP	
HGNC:125	Approved	ACP3	ACP-3	ACPP
HGNC:125	Approved	ACP3	PAP	ACPP
HGNC:125	Approved	ACP3	TM-PAP	ACPP
HGNC:14376	Approved	ACP4		ACPT
HGNC:124	Approved	ACP5	TRAP	
HGNC:124	Approved	ACP5	HPAP	
HGNC:29609	Approved	ACP6	LPAP	
HGNC:29609	Approved	ACP6	ACPL1	
HGNC:33781	Approved	ACP7	FLJ16165	
HGNC:33781	Approved	ACP7	PAPL1	
HGNC:33781	Approved	ACP7	PAPL	
HGNC:126	Approved	ACR		
HGNC:17195	Approved	ACRBP	SP32	
HGNC:17195	Approved	ACRBP	OY-TES-1	
HGNC:17195	Approved	ACRBP	CT23	
HGNC:54745	Approved	ACRP1		
HGNC:127	Approved	ACRV1	SPACA2	
HGNC:127	Approved	ACRV1	SP-10	
HGNC:127	Approved	ACRV1	D11S4365	
HGNC:29567	Approved	ACSBG1	BGM	
HGNC:29567	Approved	ACSBG1	FLJ30320	
HGNC:29567	Approved	ACSBG1	MGC14352	
HGNC:29567	Approved	ACSBG1	BG1	
HGNC:29567	Approved	ACSBG1	KIAA0631	
HGNC:29567	Approved	ACSBG1	hBG1	
HGNC:29567	Approved	ACSBG1	hsBG	
HGNC:24174	Approved	ACSBG2	BGR	
HGNC:24174	Approved	ACSBG2	PRTD-NY3	
HGNC:24174	Approved	ACSBG2	DKFZp434K1635	
HGNC:26101	Approved	ACSF2	FLJ20920	
HGNC:26101	Approved	ACSF2	ACSMW	
HGNC:27288	Approved	ACSF3		
HGNC:3569	Approved	ACSL1	LACS2	FACL2
HGNC:3569	Approved	ACSL1	LACS	FACL2
HGNC:3569	Approved	ACSL1	ACS1	FACL2
HGNC:3569	Approved	ACSL1	LACS1	FACL2
HGNC:3569	Approved	ACSL1	FACL1	FACL2
HGNC:3570	Approved	ACSL3	ACS3	FACL3
HGNC:3570	Approved	ACSL3	PRO2194	FACL3
HGNC:40227	Approved	ACSL3-AS1		
HGNC:3571	Approved	ACSL4	ACS4	FACL4
HGNC:3571	Approved	ACSL4	ACS4	MRX63
HGNC:3571	Approved	ACSL4	ACS4	MRX68
HGNC:3571	Approved	ACSL4	LACS4	FACL4
HGNC:3571	Approved	ACSL4	LACS4	MRX63
HGNC:3571	Approved	ACSL4	LACS4	MRX68
HGNC:16526	Approved	ACSL5	ACS5	FACL5
HGNC:16526	Approved	ACSL5	ACS2	FACL5
HGNC:16496	Approved	ACSL6	KIAA0837	FACL6
HGNC:16496	Approved	ACSL6	ACS2	FACL6
HGNC:16496	Approved	ACSL6	LACS5	FACL6
HGNC:16496	Approved	ACSL6	LACS2	FACL6
HGNC:40772	Approved	ACSL6-AS1		
HGNC:18049	Approved	ACSM1	MACS1	BUCS1
HGNC:32017	Approved	ACSM2A	A-923A4.1	ACSM2
HGNC:32017	Approved	ACSM2A	MGC150530	ACSM2
HGNC:30931	Approved	ACSM2B	HXMA	ACSM2
HGNC:30931	Approved	ACSM2B	HYST1046	ACSM2
HGNC:10522	Approved	ACSM3	SA	SAH
HGNC:32016	Approved	ACSM4		
HGNC:26060	Approved	ACSM5	FLJ20581	
HGNC:51295	Approved	ACSM5P1		
HGNC:31665	Approved	ACSM6	bA310E22.3	C10orf129
HGNC:16091	Approved	ACSS1	dJ568C11.3	ACAS2L
HGNC:16091	Approved	ACSS1	AceCS2L	ACAS2L
HGNC:16091	Approved	ACSS1	MGC33843	ACAS2L
HGNC:15814	Approved	ACSS2	ACS	ACAS2
HGNC:15814	Approved	ACSS2	ACSA	ACAS2
HGNC:15814	Approved	ACSS2	AceCS	ACAS2
HGNC:15814	Approved	ACSS2	dJ1161H23.1	ACAS2
HGNC:24723	Approved	ACSS3	FLJ21963	
HGNC:129	Approved	ACTA1	NEM3	ACTA
HGNC:130	Approved	ACTA2	ACTSA	
HGNC:45169	Approved	ACTA2-AS1	uc001kfo.1	
HGNC:45169	Approved	ACTA2-AS1	ZXF1	
HGNC:45169	Approved	ACTA2-AS1	UC001kfo	
HGNC:132	Approved	ACTB		
HGNC:17780	Approved	ACTBL2	DKFZp686D0972	
HGNC:134	Approved	ACTBP1		
HGNC:135	Approved	ACTBP2		
HGNC:136	Approved	ACTBP3		
HGNC:137	Approved	ACTBP4		
HGNC:138	Entry Withdrawn	ACTBP5		
HGNC:139	Approved	ACTBP6		
HGNC:140	Approved	ACTBP7		
HGNC:141	Approved	ACTBP8	ACTBP2	
HGNC:142	Approved	ACTBP9		
HGNC:31819	Approved	ACTBP10		
HGNC:33971	Approved	ACTBP11		
HGNC:150	Approved	ACTBP12		ACTGP5
HGNC:45086	Approved	ACTBP14		
HGNC:55065	Approved	ACTBP15		
HGNC:143	Approved	ACTC1	CMD1R	ACTC
HGNC:51491	Approved	ACTE1P		
HGNC:144	Approved	ACTG1		ACTG
HGNC:144	Approved	ACTG1		DFNA20
HGNC:144	Approved	ACTG1		DFNA26
HGNC:146	Approved	ACTG1P1		ACTGP1
HGNC:146	Approved	ACTG1P1		ACT1GP1
HGNC:147	Approved	ACTG1P2		ACTL2
HGNC:147	Approved	ACTG1P2		ACTGP2
HGNC:148	Approved	ACTG1P3		ACTGP3
HGNC:149	Approved	ACTG1P4		ACTGP4
HGNC:151	Approved	ACTG1P6		ACTGP6
HGNC:152	Approved	ACTG1P7		ACTGP7
HGNC:153	Approved	ACTG1P8		ACTGP8
HGNC:154	Approved	ACTG1P9		ACTGP9
HGNC:155	Approved	ACTG1P10		ACTL1
HGNC:155	Approved	ACTG1P10		ACTGP10
HGNC:37651	Approved	ACTG1P11		
HGNC:44496	Approved	ACTG1P12		
HGNC:49058	Approved	ACTG1P13		
HGNC:49751	Approved	ACTG1P14		
HGNC:51495	Approved	ACTG1P15		
HGNC:51496	Approved	ACTG1P16		
HGNC:51497	Approved	ACTG1P17		
HGNC:51498	Approved	ACTG1P18		
HGNC:51499	Approved	ACTG1P19		
HGNC:51500	Approved	ACTG1P20		
HGNC:51501	Approved	ACTG1P21		
HGNC:51502	Approved	ACTG1P22		
HGNC:51503	Approved	ACTG1P23		
HGNC:49661	Approved	ACTG1P24		POTENP
HGNC:54872	Approved	ACTG1P25	AGPG	
HGNC:145	Approved	ACTG2	ACTSG	ACTL3
HGNC:145	Approved	ACTG2	ACTSG	ACTA3
HGNC:158	Entry Withdrawn	ACTL4		
HGNC:159	Entry Withdrawn	ACTL5	ACTFIB	
HGNC:24124	Approved	ACTL6A	Actl6	
HGNC:24124	Approved	ACTL6A	BAF53A	
HGNC:24124	Approved	ACTL6A	Arp4	
HGNC:24124	Approved	ACTL6A	Baf53a	
HGNC:24124	Approved	ACTL6A	INO80K	
HGNC:24124	Approved	ACTL6A	SMARCN1	
HGNC:160	Approved	ACTL6B	BAF53B	ACTL6
HGNC:160	Approved	ACTL6B	SMARCN2	ACTL6
HGNC:161	Approved	ACTL7A		
HGNC:162	Approved	ACTL7B	Tact1	
HGNC:24018	Approved	ACTL8	CT57	
HGNC:28494	Approved	ACTL9	MGC33407	
HGNC:16127	Approved	ACTL10		C20orf134
HGNC:44626	Approved	ACTL11P		ACTBP13
HGNC:163	Approved	ACTN1		
HGNC:20131	Approved	ACTN1-DT		C14orf84
HGNC:20131	Approved	ACTN1-DT		ACTN1-AS1
HGNC:164	Approved	ACTN2		
HGNC:165	Approved	ACTN3		
HGNC:166	Approved	ACTN4		FSGS1
HGNC:44028	Approved	ACTN4P1		
HGNC:44032	Approved	ACTN4P2		
HGNC:51621	Approved	ACTP1		
HGNC:167	Approved	ACTR1A	ARP1	
HGNC:167	Approved	ACTR1A	Arp1A	
HGNC:54703	Approved	ACTR1AP1		
HGNC:168	Approved	ACTR1B	Arp1B	CTRN2
HGNC:169	Approved	ACTR2	ARP2	
HGNC:170	Approved	ACTR3	ARP3	
HGNC:53965	Approved	ACTR3-AS1	AC104653.1	
HGNC:17256	Approved	ACTR3B	ARP11	
HGNC:17256	Approved	ACTR3B	ARP3beta	
HGNC:37724	Approved	ACTR3BP1		
HGNC:38677	Approved	ACTR3BP2	FKSG73	
HGNC:38678	Approved	ACTR3BP3		
HGNC:38681	Approved	ACTR3BP4		
HGNC:38682	Approved	ACTR3BP5		
HGNC:38683	Approved	ACTR3BP6		
HGNC:54971	Approved	ACTR3BP7		
HGNC:37282	Approved	ACTR3C	ARP11	
HGNC:31820	Approved	ACTR3P1		
HGNC:38676	Approved	ACTR3P2		
HGNC:38679	Approved	ACTR3P3		
HGNC:14671	Approved	ACTR5	FLJ12785	
HGNC:14671	Approved	ACTR5	Arp5	
HGNC:14671	Approved	ACTR5	INO80M	
HGNC:24025	Approved	ACTR6	ARP6	
HGNC:24025	Approved	ACTR6	FLJ13433	
HGNC:44210	Approved	ACTR6P1		
HGNC:14672	Approved	ACTR8	INO80N	
HGNC:14672	Approved	ACTR8	ARP8	
HGNC:17372	Approved	ACTR10	HARP11	
HGNC:17372	Approved	ACTR10	ACTR11	
HGNC:17372	Approved	ACTR10	Arp11	
HGNC:17372	Approved	ACTR10	Arp10	
HGNC:24027	Approved	ACTRT1	AIP1	
HGNC:24027	Approved	ACTRT1	KIAA0705	
HGNC:24027	Approved	ACTRT1	ARIP1	
HGNC:24027	Approved	ACTRT1	Arp-T1	
HGNC:55127	Approved	ACTRT1P1		
HGNC:24026	Approved	ACTRT2	Arp-T2	
HGNC:24026	Approved	ACTRT2	ARPM2	
HGNC:24026	Approved	ACTRT2	FLJ25424	
HGNC:24022	Approved	ACTRT3	ARPM1	
HGNC:171	Approved	ACVR1	SKR1	ACVRLK2
HGNC:171	Approved	ACVR1	ALK2	ACVRLK2
HGNC:171	Approved	ACVR1	ACVR1A	ACVRLK2
HGNC:172	Approved	ACVR1B	ALK4	ACVRLK4
HGNC:172	Approved	ACVR1B	SKR2	ACVRLK4
HGNC:172	Approved	ACVR1B	ActRIB	ACVRLK4
HGNC:18123	Approved	ACVR1C	ALK7	
HGNC:18123	Approved	ACVR1C	ACVRLK7	
HGNC:173	Approved	ACVR2A	ACTRII	ACVR2
HGNC:174	Approved	ACVR2B	ActR-IIB	
HGNC:44161	Approved	ACVR2B-AS1		
HGNC:175	Approved	ACVRL1	HHT2	ACVRLK1
HGNC:175	Approved	ACVRL1	HHT2	ORW2
HGNC:175	Approved	ACVRL1	ALK1	ACVRLK1
HGNC:175	Approved	ACVRL1	ALK1	ORW2
HGNC:175	Approved	ACVRL1	HHT	ACVRLK1
HGNC:175	Approved	ACVRL1	HHT	ORW2
HGNC:177	Approved	ACY1		
HGNC:24104	Approved	ACY3	HCBP1	
HGNC:24104	Approved	ACY3	MGC9740	
HGNC:24104	Approved	ACY3	ACY-3	
HGNC:179	Approved	ACYP1		
HGNC:180	Approved	ACYP2		
HGNC:185	Entry Withdrawn	AD5		
HGNC:186	Approved	ADA	ADA1	
HGNC:1839	Approved	ADA2	ADGF	IDGFL
HGNC:1839	Approved	ADA2	ADGF	CECR1
HGNC:30713	Approved	ADAD1	Tenr	
HGNC:44550	Approved	ADAD1P1		
HGNC:44552	Approved	ADAD1P2		
HGNC:30714	Approved	ADAD2	TENRL	
HGNC:30714	Approved	ADAD2	FLJ00337	
HGNC:31853	Approved	ADAL		
HGNC:187	Approved	ADAM1A	FTNAP	ADAM1
HGNC:187	Approved	ADAM1A	PH-30a	ADAM1
HGNC:187	Approved	ADAM1A	Ftna	ADAM1
HGNC:187	Approved	ADAM1A	ADAM1P	ADAM1
HGNC:44366	Approved	ADAM1B		
HGNC:198	Approved	ADAM2	PH-30b	FTNB
HGNC:198	Approved	ADAM2	PH30	FTNB
HGNC:198	Approved	ADAM2	CT15	FTNB
HGNC:209	Approved	ADAM3A	ADAM3	CYRN1
HGNC:209	Approved	ADAM3A	tMDCI	CYRN1
HGNC:210	Approved	ADAM3B		CYRN2
HGNC:212	Approved	ADAM5	tMDCII	ADAM5P
HGNC:213	Approved	ADAM6	tMDCIV	C14orf96
HGNC:214	Approved	ADAM7	GP-83	
HGNC:214	Approved	ADAM7	EAPI	
HGNC:56152	Approved	ADAM7-AS1		
HGNC:56153	Approved	ADAM7-AS2		
HGNC:215	Approved	ADAM8	CD156	
HGNC:215	Approved	ADAM8	MS2	
HGNC:215	Approved	ADAM8	CD156A	
HGNC:216	Approved	ADAM9	MDC9	CORD9
HGNC:216	Approved	ADAM9	KIAA0021	CORD9
HGNC:216	Approved	ADAM9	MCMP	CORD9
HGNC:216	Approved	ADAM9	Mltng	CORD9
HGNC:188	Approved	ADAM10	kuz	
HGNC:188	Approved	ADAM10	MADM	
HGNC:188	Approved	ADAM10	HsT18717	
HGNC:188	Approved	ADAM10	CD156C	
HGNC:189	Approved	ADAM11		MDC
HGNC:190	Approved	ADAM12	MCMPMltna	
HGNC:190	Approved	ADAM12	MLTN	
HGNC:43841	Entry Withdrawn	ADAM12-OT1	CAR10	
HGNC:43841	Entry Withdrawn	ADAM12-OT1	FLJ31066	
HGNC:193	Approved	ADAM15	MDC15	
HGNC:195	Approved	ADAM17	cSVP	TACE
HGNC:195	Approved	ADAM17	CD156B	TACE
HGNC:196	Approved	ADAM18	tMDCIII	
HGNC:196	Approved	ADAM18	ADAM27	
HGNC:197	Approved	ADAM19	MLTNB	
HGNC:199	Approved	ADAM20		
HGNC:20102	Approved	ADAM20P1		C14orf55
HGNC:43901	Approved	ADAM20P2		
HGNC:43902	Approved	ADAM20P3		
HGNC:200	Approved	ADAM21	ADAM31	
HGNC:19822	Approved	ADAM21P1		ADAM21P
HGNC:201	Approved	ADAM22	MDC2	
HGNC:202	Approved	ADAM23	MDC3	
HGNC:203	Approved	ADAM24P		
HGNC:206	Approved	ADAM28	eMDCII	
HGNC:206	Approved	ADAM28	MDC-Lm	
HGNC:206	Approved	ADAM28	MDC-Ls	
HGNC:206	Approved	ADAM28	ADAM23	
HGNC:207	Approved	ADAM29	svph1	
HGNC:207	Approved	ADAM29	CT73	
HGNC:208	Approved	ADAM30	svph4	
HGNC:15479	Approved	ADAM32		
HGNC:15478	Approved	ADAM33	DKFZp434K0521	C20orf153
HGNC:15478	Approved	ADAM33	dJ964F7.1	C20orf153
HGNC:16299	Approved	ADAMDEC1	M12.219	
HGNC:217	Approved	ADAMTS1	C3-C5	
HGNC:217	Approved	ADAMTS1	METH1	
HGNC:217	Approved	ADAMTS1	KIAA1346	
HGNC:218	Approved	ADAMTS2	ADAMTS-3	
HGNC:218	Approved	ADAMTS2	hPCPNI	
HGNC:218	Approved	ADAMTS2	PCINP	
HGNC:218	Approved	ADAMTS2	ADAM-TS2	
HGNC:218	Approved	ADAMTS2	NPI	
HGNC:219	Approved	ADAMTS3	KIAA0366	
HGNC:219	Approved	ADAMTS3	ADAMTS-4	
HGNC:220	Approved	ADAMTS4	KIAA0688	
HGNC:220	Approved	ADAMTS4	ADAMTS-2	
HGNC:220	Approved	ADAMTS4	ADMP-1	
HGNC:221	Approved	ADAMTS5	ADMP-2	
HGNC:221	Approved	ADAMTS5	ADAMTS11	
HGNC:222	Approved	ADAMTS6	ADAM-TS6	
HGNC:223	Approved	ADAMTS7	ADAM-TS7	
HGNC:223	Approved	ADAMTS7	DKFZp434H204	
HGNC:49407	Approved	ADAMTS7P1		ADAMTS7P2
HGNC:49409	Approved	ADAMTS7P3		
HGNC:49410	Approved	ADAMTS7P4		
HGNC:224	Approved	ADAMTS8	METH2	
HGNC:224	Approved	ADAMTS8	FLJ41712	
HGNC:224	Approved	ADAMTS8	ADAM-TS8	
HGNC:13202	Approved	ADAMTS9	KIAA1312	
HGNC:40625	Approved	ADAMTS9-AS1		
HGNC:42435	Approved	ADAMTS9-AS2		
HGNC:13201	Approved	ADAMTS10	ADAM-TS10	
HGNC:14605	Approved	ADAMTS12		
HGNC:1366	Approved	ADAMTS13	VWFCP	C9orf8
HGNC:1366	Approved	ADAMTS13	TTP	C9orf8
HGNC:1366	Approved	ADAMTS13	vWF-CP	C9orf8
HGNC:1366	Approved	ADAMTS13	FLJ42993	C9orf8
HGNC:1366	Approved	ADAMTS13	MGC118899	C9orf8
HGNC:1366	Approved	ADAMTS13	MGC118900	C9orf8
HGNC:1366	Approved	ADAMTS13	DKFZp434C2322	C9orf8
HGNC:14899	Approved	ADAMTS14		
HGNC:16305	Approved	ADAMTS15		
HGNC:17108	Approved	ADAMTS16	ADAMTS16s	
HGNC:55548	Approved	ADAMTS16-DT		
HGNC:17109	Approved	ADAMTS17	FLJ32769	
HGNC:17109	Approved	ADAMTS17	FLJ16363	
HGNC:17110	Approved	ADAMTS18		ADAMTS21
HGNC:17111	Approved	ADAMTS19		
HGNC:40797	Approved	ADAMTS19-AS1	RP11-346A9.1	
HGNC:17178	Approved	ADAMTS20	GON-1	
HGNC:14632	Approved	ADAMTSL1	ADAMTSR1	C9orf94
HGNC:14632	Approved	ADAMTSL1	FLJ35283	C9orf94
HGNC:14631	Approved	ADAMTSL2	KIAA0605	
HGNC:14633	Approved	ADAMTSL3	KIAA1233	
HGNC:14633	Approved	ADAMTSL3	punctin-2	
HGNC:19706	Approved	ADAMTSL4	DKFZP434K1772	TSRC1
HGNC:32041	Approved	ADAMTSL4-AS1	FLJ45786	C1orf138
HGNC:40895	Approved	ADAMTSL4-AS2		
HGNC:27912	Approved	ADAMTSL5		THSD6
HGNC:16486	Approved	ADAP1	GCS1L	CENTA1
HGNC:16487	Approved	ADAP2		CENTA2
HGNC:225	Approved	ADAR	ADAR1	IFI4
HGNC:225	Approved	ADAR	ADAR1	G1P1
HGNC:226	Approved	ADARB1	ADAR2	
HGNC:226	Approved	ADARB1	DRADA2	
HGNC:226	Approved	ADARB1	ADAR2g	
HGNC:226	Approved	ADARB1	DRABA2	
HGNC:226	Approved	ADARB1	RED1	
HGNC:226	Approved	ADARB1	hRED1	
HGNC:226	Approved	ADARB1	ADAR2a-L1	
HGNC:226	Approved	ADARB1	ADAR2a-L2	
HGNC:226	Approved	ADARB1	ADAR2a-L3	
HGNC:226	Approved	ADARB1	ADAR2a	
HGNC:226	Approved	ADARB1	ADAR2b	
HGNC:226	Approved	ADARB1	ADAR2c	
HGNC:226	Approved	ADARB1	ADAR2d	
HGNC:227	Approved	ADARB2	RED2	
HGNC:227	Approved	ADARB2	hRED2	
HGNC:227	Approved	ADARB2	ADAR3	
HGNC:23299	Approved	ADARB2-AS1	bA466B20.1	C10orf109
HGNC:23299	Approved	ADARB2-AS1	bA466B20.1	NCRNA00168
HGNC:228	Approved	ADAT1		
HGNC:21172	Approved	ADAT2	dJ20N2.1	DEADC1
HGNC:21172	Approved	ADAT2	TAD2	DEADC1
HGNC:25151	Approved	ADAT3	TAD3	
HGNC:19038	Approved	ADCK1	FLJ39600	
HGNC:19039	Approved	ADCK2	MGC20727	
HGNC:21738	Approved	ADCK5	FLJ35454	
HGNC:229	Approved	ADCP1		
HGNC:232	Approved	ADCY1	AC1	DFNB44
HGNC:233	Approved	ADCY2	HBAC2	
HGNC:233	Approved	ADCY2	KIAA1060	
HGNC:233	Approved	ADCY2	AC2	
HGNC:234	Approved	ADCY3	AC3	
HGNC:235	Approved	ADCY4	AC4	
HGNC:236	Approved	ADCY5	AC5	
HGNC:237	Approved	ADCY6	AC6	
HGNC:53332	Approved	ADCY6-DT		
HGNC:238	Approved	ADCY7	KIAA0037	
HGNC:238	Approved	ADCY7	AC7	
HGNC:239	Approved	ADCY8	HBAC1	ADCY3
HGNC:239	Approved	ADCY8	AC8	ADCY3
HGNC:240	Approved	ADCY9	AC9	
HGNC:21285	Approved	ADCY10	SAC	
HGNC:21285	Approved	ADCY10	Sacy	
HGNC:21285	Approved	ADCY10	SACI	
HGNC:21285	Approved	ADCY10	HCA2	
HGNC:21285	Approved	ADCY10	RP1-313L4.2	
HGNC:44143	Approved	ADCY10P1		
HGNC:241	Approved	ADCYAP1	PACAP	
HGNC:242	Approved	ADCYAP1R1	PAC1	
HGNC:242	Approved	ADCYAP1R1	PACAPR	
HGNC:242	Approved	ADCYAP1R1	PAC1R	
HGNC:243	Approved	ADD1		
HGNC:244	Approved	ADD2	ADDB	
HGNC:245	Approved	ADD3		ADDL
HGNC:48682	Approved	ADD3-AS1		
HGNC:247	Entry Withdrawn	ADFN		
HGNC:21212	Approved	ADGB	FLJ23121	C6orf103
HGNC:21212	Approved	ADGB	dJ408K24.1	C6orf103
HGNC:21212	Approved	ADGB	CAPN16	C6orf103
HGNC:55654	Approved	ADGB-DT		
HGNC:13838	Approved	ADGRA1	KIAA1828	GPR123
HGNC:49543	Approved	ADGRA1-AS1		GPR123-AS1
HGNC:17849	Approved	ADGRA2	TEM5	GPR124
HGNC:17849	Approved	ADGRA2	DKFZp434C211	GPR124
HGNC:17849	Approved	ADGRA2	DKFZp434J0911	GPR124
HGNC:17849	Approved	ADGRA2	KIAA1531	GPR124
HGNC:17849	Approved	ADGRA2	FLJ14390	GPR124
HGNC:13839	Approved	ADGRA3	FLJ38547	GPR125
HGNC:13839	Approved	ADGRA3	PGR21	GPR125
HGNC:55918	Approved	ADGRA3P1		
HGNC:943	Approved	ADGRB1		BAI1
HGNC:944	Approved	ADGRB2		BAI2
HGNC:945	Approved	ADGRB3	KIAA0550	BAI3
HGNC:55774	Approved	ADGRB3-DT		
HGNC:19893	Approved	ADGRD1	DKFZp434B1272	GPR133
HGNC:19893	Approved	ADGRD1	PGR25	GPR133
HGNC:53314	Approved	ADGRD1-AS1	LACAT8	
HGNC:18651	Approved	ADGRD2	PGR24	GPR144
HGNC:3336	Approved	ADGRE1		TM7LN3
HGNC:3336	Approved	ADGRE1		EMR1
HGNC:3337	Approved	ADGRE2	CD312	EMR2
HGNC:23647	Approved	ADGRE3		EMR3
HGNC:19240	Approved	ADGRE4P	PGR16	GPR127
HGNC:19240	Approved	ADGRE4P	PGR16	EMR4
HGNC:19240	Approved	ADGRE4P	PGR16	EMR4P
HGNC:1711	Approved	ADGRE5	TM7LN1	CD97
HGNC:18990	Approved	ADGRF1	hGPCR36	GPR110
HGNC:18990	Approved	ADGRF1	PGR19	GPR110
HGNC:18991	Approved	ADGRF2	hGPCR35	GPR111
HGNC:18991	Approved	ADGRF2	PGR20	GPR111
HGNC:18989	Approved	ADGRF3	hGPCR37	GPR113
HGNC:18989	Approved	ADGRF3	PGR23	GPR113
HGNC:19011	Approved	ADGRF4	FLJ38076	GPR115
HGNC:19011	Approved	ADGRF4	PGR18	GPR115
HGNC:19030	Approved	ADGRF5	DKFZp564O1923	GPR116
HGNC:19030	Approved	ADGRF5	KIAA0758	GPR116
HGNC:40864	Approved	ADGRF5-AS1		
HGNC:32922	Approved	ADGRF5P1		GPR116P1
HGNC:32921	Approved	ADGRF5P2		GPR116P2
HGNC:4512	Approved	ADGRG1	TM7LN4	GPR56
HGNC:4512	Approved	ADGRG1	TM7XN1	GPR56
HGNC:4516	Approved	ADGRG2	HE6	GPR64
HGNC:4516	Approved	ADGRG2	TM7LN2	GPR64
HGNC:4516	Approved	ADGRG2	EDDM6	GPR64
HGNC:13728	Approved	ADGRG3	Pb99	GPR97
HGNC:13728	Approved	ADGRG3	PGR26	GPR97
HGNC:18992	Approved	ADGRG4	RP1-299I16	GPR112
HGNC:18992	Approved	ADGRG4	PGR17	GPR112
HGNC:19010	Approved	ADGRG5	PGR27	GPR114
HGNC:13841	Approved	ADGRG6	FLJ14937	GPR126
HGNC:19241	Approved	ADGRG7	FLJ14454	GPR128
HGNC:20973	Approved	ADGRL1	KIAA0821	LPHN1
HGNC:20973	Approved	ADGRL1	CIRL1	LPHN1
HGNC:20973	Approved	ADGRL1	LEC2	LPHN1
HGNC:55309	Approved	ADGRL1-AS1		
HGNC:18582	Approved	ADGRL2	KIAA0786	LPHH1
HGNC:18582	Approved	ADGRL2	KIAA0786	LPHN2
HGNC:18582	Approved	ADGRL2	LEC1	LPHH1
HGNC:18582	Approved	ADGRL2	LEC1	LPHN2
HGNC:18582	Approved	ADGRL2	CIRL2	LPHH1
HGNC:18582	Approved	ADGRL2	CIRL2	LPHN2
HGNC:20974	Approved	ADGRL3	KIAA0768	LPHN3
HGNC:20974	Approved	ADGRL3	LEC3	LPHN3
HGNC:50604	Approved	ADGRL3-AS1		LPHN3-AS1
HGNC:20822	Approved	ADGRL4	ETL	ELTD1
HGNC:17416	Approved	ADGRV1	DKFZp761P0710	USH2C
HGNC:17416	Approved	ADGRV1	DKFZp761P0710	MASS1
HGNC:17416	Approved	ADGRV1	DKFZp761P0710	GPR98
HGNC:17416	Approved	ADGRV1	KIAA0686	USH2C
HGNC:17416	Approved	ADGRV1	KIAA0686	MASS1
HGNC:17416	Approved	ADGRV1	KIAA0686	GPR98
HGNC:17416	Approved	ADGRV1	FEB4	USH2C
HGNC:17416	Approved	ADGRV1	FEB4	MASS1
HGNC:17416	Approved	ADGRV1	FEB4	GPR98
HGNC:17416	Approved	ADGRV1	VLGR1	USH2C
HGNC:17416	Approved	ADGRV1	VLGR1	MASS1
HGNC:17416	Approved	ADGRV1	VLGR1	GPR98
HGNC:249	Approved	ADH1A		ADH1
HGNC:250	Approved	ADH1B		ADH2
HGNC:251	Approved	ADH1C		ADH3
HGNC:252	Approved	ADH4	ADH-2	
HGNC:253	Approved	ADH5	ADH-3	FDH
HGNC:253	Approved	ADH5	ADHX	FDH
HGNC:253	Approved	ADH5	GSNOR	FDH
HGNC:254	Entry Withdrawn	ADH5P1	ADH-3P1	
HGNC:22976	Approved	ADH5P2		
HGNC:22991	Approved	ADH5P3		
HGNC:21377	Approved	ADH5P4	bA707M13.2	ADH5B
HGNC:54523	Approved	ADH5P5		
HGNC:255	Approved	ADH6	ADH-5	
HGNC:256	Approved	ADH7	ADH-4	
HGNC:16354	Approved	ADHFE1	FLJ32430	
HGNC:30576	Approved	ADI1	SIPL	
HGNC:30576	Approved	ADI1	MTCBP-1	
HGNC:30576	Approved	ADI1	ARD	
HGNC:30576	Approved	ADI1	APL1	
HGNC:30576	Approved	ADI1	FLJ10913	
HGNC:30576	Approved	ADI1	HMFT1638	
HGNC:30576	Approved	ADI1	mtnD	
HGNC:52339	Approved	ADI1P1		
HGNC:52340	Approved	ADI1P2		
HGNC:52341	Approved	ADI1P3		
HGNC:28606	Approved	ADIG	MGC39724	
HGNC:28606	Approved	ADIG	SMAF1	
HGNC:28606	Approved	ADIG	RP5-1100H13.2	
HGNC:13633	Approved	ADIPOQ	ACRP30	ACDC
HGNC:13633	Approved	ADIPOQ	apM1	ACDC
HGNC:13633	Approved	ADIPOQ	GBP28	ACDC
HGNC:13633	Approved	ADIPOQ	adiponectin	ACDC
HGNC:40648	Approved	ADIPOQ-AS1		
HGNC:24040	Approved	ADIPOR1	PAQR1	
HGNC:24040	Approved	ADIPOR1	ACDCR1	
HGNC:44910	Approved	ADIPOR1P1		
HGNC:44911	Approved	ADIPOR1P2		
HGNC:24041	Approved	ADIPOR2	PAQR2	
HGNC:24041	Approved	ADIPOR2	ACDCR2	
HGNC:24043	Approved	ADIRF	APM2	C10orf116
HGNC:24043	Approved	ADIRF	AFRO	C10orf116
HGNC:45127	Approved	ADIRF-AS1		
HGNC:257	Approved	ADK	AK	
HGNC:259	Approved	ADM	AM	
HGNC:55516	Approved	ADM-DT		
HGNC:28898	Approved	ADM2	AM2	
HGNC:28898	Approved	ADM2	FLJ21135	
